userName,score,at,content,Label
AlexanderXaverius Wijaya,5,2023-06-14 11:59:56,Mantap jiwa 👍👍👍👍,Positif
Melly na,1,2023-06-28 12:45:40,"Dev tidak perduli dengan player f2p < Mid spender. Exploit Bug Exp never fixed. So, had Big GAP between F2P player with Whalers. 180K Nyan Berry if you being Content Creator Hahaha",Negatif
Rahmad Satria,1,2023-07-03 06:48:48,"apa apa top up, hunting di batasin, rate gatcha dan refine kayak ampas, drop rate ancur makin ketinggalan lah player f2p sama player p2w, INGET DEVELOPER YG BIKIN RAME GAME ITU ADALAH PLAYER FREE TO PLAY ! CATET",Negatif
Andrian Suhasman,5,2023-07-05 13:31:55,Nice,Positif
Kia Jr24,5,2023-07-04 00:14:18,Good,Positif
Ikrimah Hayatul,5,2023-06-11 00:04:15,Seruuu,Positif
idream junior,5,2023-06-14 14:01:53,lmayan,Positif
febby hardianto,5,2023-06-29 11:25:17,Gg,Positif
Newlife Ari,5,2023-07-02 09:17:32,Ok,Positif
siti fadilah,5,2023-07-06 12:41:38,Gg,Positif
Ryukichi,5,2023-06-15 18:44:52,Good,Positif
GRACIA VERONIKA ELSA SD,5,2023-07-07 02:05:10,Bagus,Positif
Sabrina Tarigan,5,2023-08-01 18:55:38,Keren,Positif
Agung Prasetyo,5,2023-07-10 01:56:52,Bagus,Positif
Party Tea,5,2023-07-05 04:03:00,Uhhh,Positif
Dany,5,2023-06-10 18:55:22,Good,Positif
guntur ardian,5,2023-06-15 04:52:04,Ok,Positif
ensiklopedia 88,5,2023-07-11 23:59:21,Keren,Positif
Wisnu Rendhi,5,2023-06-15 14:24:34,Bagus,Positif
Cahyo Saputra,5,2023-07-11 16:51:25,gg,Positif
Ical Rahman,5,2023-06-11 19:16:00,Terbaik,Positif
JUPRIAMALIS,5,2023-07-02 00:16:28,P O,Positif
kopishow rok,5,2023-06-10 04:08:24,the best,Positif
embri baskara,5,2023-08-10 00:50:24,good,Positif
Erlangga Kiswara,5,2023-07-12 12:41:21,nostalgia,Positif
Gemes Gemes,5,2023-06-14 13:43:28,Nostalgia,Positif
Rhedontus Khasnov Purba,5,2023-06-24 14:46:55,gokil,Positif
Somplak Somplaki,5,2023-06-09 12:02:15,Mantap,Positif
Andika Alamsyah,5,2023-07-01 12:54:36,Good,Positif
Asep Hamdani,5,2023-07-08 14:31:26,Ok,Positif
Rendi Fernando,5,2023-06-13 00:37:13,Gooodd,Positif
Ahmad Syahrecal,5,2023-06-14 19:37:47,Nice,Positif
gusman ahmatyani,5,2023-06-25 08:26:25,Okesip,Positif
Dwiki Prambudi,5,2023-06-10 16:53:51,Gg,Positif
Hamdani,5,2023-07-09 07:45:39,Gg,Positif
Wahyu Dwi,5,2023-06-26 23:36:07,Mantap,Positif
Musthafa Sa'id,5,2023-06-28 09:19:15,Keren,Positif
Azee FT,5,2023-06-16 10:13:05,Gg,Positif
opik Kumis,5,2023-06-30 06:45:41,Good,Positif
Rem Deden,5,2023-06-14 11:52:25,Oke,Positif
Gilbert Gibe,5,2023-07-30 09:16:28,Mantap,Positif
Syarief MA,5,2023-07-03 22:01:43,gg,Positif
Bagus Wahyu,5,2023-06-27 20:42:12,Nostalgia,Positif
Trafalgar 07,5,2023-07-06 15:19:08,Ok,Positif
Nawaz Mabarik,1,2023-07-06 16:40:53,Stupid,Negatif
Muhammad Nabil Ghani,3,2023-07-06 03:23:33,mantap,
Rayxel Gunawan,5,2023-06-16 02:52:35,👍,Positif
Echtra M,4,2023-07-08 07:21:42,Ok,Positif
Anggi Mustopa,4,2023-06-16 02:35:12,Bagus,Positif
Shu,4,2023-07-01 00:14:44,lumayan,Positif
ika kusmita,4,2023-07-08 01:17:17,oke,Positif
Mariel Crystallie,1,2023-08-03 00:56:42,Publisher really only care about money and cash grab... copy paste everything from TW... what's even worse? A normal costume gacha (on other official server) become a limited time event gacha with price almost same as mythic costume. A good game but sadly this version had a very evil publisher... better play on other server instead if you still interested with ROO,Negatif
Airarin Uzu153,5,2023-06-16 14:44:32,"When I do The Final Ritual Quest there is a VERY BOTHERING BUG. The monk that I suppose d to follow is not in front of me anymore. They are already walking far away while I am still In the starting point. So, I failed the quest. PLEASE FIX IT. I CANNOT PROCEED WITH THE MAIN STORY IF YOU DIDN'T FIX IT. I HAD CONSIDERED UNINSTALL THE GAME TOO BUT I HAD PURCHASE SOME STUFF SO, I AM WAITING FOR YOU TO FIX IT OR AT LEAST HELP ME FIX IT. THANKS.",Positif
donny pratama,2,2023-06-07 00:57:19,"hard to login, after update",Negatif
Benyamin Tejo,1,2023-06-02 16:44:30,"Good game, but player who sell nyan berry and spam in chat box very disturbing!!",Negatif
Vivi Vivi,5,2023-05-26 13:08:52,"This game is awesome. I love those pets very helpful, smart, and lovely. 🙏",Positif
Darfit Hu,1,2023-05-27 13:42:08,Stuck loading 97% force close thankyou,Negatif
Rheins Teins,1,2023-05-29 02:59:26,"29-5-2023 force close di awal login ,,, game dajjaal ..",Negatif
Conan Hindarto,1,2023-05-26 18:19:01,I COULDNT PLAY AFTER THE UPDATE. ALWAYS CRASHED,Negatif
Willy Zycho,4,2023-06-07 01:15:52,pleas fixed full server saya tidak.mengikuti event guild fvk,Positif
Agung Permana,5,2023-05-27 03:50:48,"Please, fix the bug. Sometimes i cannot login to the game, always stuck at login screen, after the last patch update",Positif
Daisuka Juichiro,1,2023-06-08 03:26:26,Stupid rate refining and other,Negatif
Wisnu Mandala,5,2023-06-07 16:25:38,Goooood game thanks roo,Positif
Nono nono,5,2023-06-03 14:11:34,I lost my account,Positif
Sylar Techrisna,5,2023-06-10 07:58:11,I love it,Positif
Ahmad Bayhaki,1,2023-07-01 15:13:27,Gimme gacha wangiiiiiii,Negatif
Raditya 32,3,2023-06-17 09:55:23,Kami butuh event verus gratisssssssss!!!!!!!,
Riyan Fajar,1,2023-05-28 21:05:37,Force close,Negatif
Bagu Saaa,5,2023-06-05 05:41:56,lumayan seru,Positif
Umar Yasiz,5,2023-06-06 17:24:11,Lumayan rekomend,Positif
Samid Gaming,5,2023-06-10 04:16:57,Good game,Positif
Aditya Aji,5,2023-06-07 10:11:03,Nice banget,Positif
curuik 1980,5,2023-06-04 15:01:22,Good luck,Positif
Hendrik Tampubolon,5,2023-05-31 14:42:30,Lumayan bagus,Positif
Opan Fendriansyah,5,2023-06-07 02:18:37,Oke la,Positif
Reza Fasha,2,2023-05-28 11:35:34,Masalah terus,Negatif
Hendro Tjiptorahardjo,5,2023-05-27 03:05:10,Nice game,Positif
fajar daenk,5,2023-05-29 01:55:11,Nice game,Positif
mujito Ojie,5,2023-06-14 16:11:39,goooddd game,Positif
faiz dwiaji,5,2023-06-02 00:38:24,Overall good,Positif
Raga Arthaaja,5,2023-05-29 12:18:52,Best of the best,Positif
Rizky Pahlepi,5,2023-06-09 13:01:40,👍🗿,Positif
Jessey Steven Munte,5,2023-05-31 15:41:01,Okelaaa,Positif
Kuat Makan,5,2023-06-06 00:31:39,bb,Positif
Rizki Darmawan,5,2023-05-31 22:05:44,Nice,Positif
denny pasha,5,2023-07-01 11:03:10,MANTAP,Positif
Bellay Belayan,5,2023-06-08 06:23:46,Mantap,Positif
Dimas Permana,5,2023-06-07 22:32:35,Bagus,Positif
surya yhana,5,2023-05-28 15:32:13,jos,Positif
Veri Kurniawan,5,2023-05-25 11:20:59,Keren,Positif
Aprilius Ndoa,5,2023-06-06 11:48:40,mantap,Positif
Putra Wijaya,5,2023-05-27 03:00:23,Nice,Positif
Hardian Reza,5,2023-05-28 03:42:46,Top,Positif
michaels 0043,5,2023-06-10 13:55:37,keren,Positif
soedjatmico faisal,5,2023-06-08 09:04:13,Ok,Positif
Foks Myname,5,2023-06-07 21:15:23,Mabtap,Positif
Dodi Yudha Fariyanto,5,2023-06-05 06:24:30,mantap,Positif
dembly merril,5,2023-06-01 16:23:41,bagus,Positif
Cahyo Goshawk,5,2023-08-22 04:53:05,ok,Positif
Iqbal Tawwab,5,2023-06-07 02:40:59,Mtb,Positif
Dedy Wijaya,5,2023-05-28 07:02:37,Good,Positif
ivan anthony,5,2023-06-02 00:33:56,Nice,Positif
Mmamen Salaman,3,2023-06-24 23:24:20,Mantap,
xinix Joker,4,2023-06-09 23:29:22,Oke,Positif
aries putra gaming,4,2023-06-02 11:45:39,Lumayan,Positif
Free Hugs,4,2023-06-08 17:35:31,Jenuh,Positif
Ahmad Rivaldi,4,2023-06-04 20:34:43,Bagus,Positif
ACHMAD selamet Riyadi,4,2023-05-26 11:34:32,Keren juga,Positif
Rinaldo Mohammad,5,2023-05-27 16:58:07,good good,Positif
Andy Indra,5,2023-05-04 11:31:08,"Love the game, a bit pay to win but its fun to play this game especially with friends",Positif
mikail amrullah,1,2023-05-04 16:29:27,PETNAROG...!!! The pet more OP from main character lol worse game ragnarok ever,Negatif
TheLaw “9872”,5,2023-04-24 14:19:29,Nice for now..have a look for free players,Positif
『OP』 ㄒ卂ㄒ卂Ҝ卂乇 (卍),5,2023-04-27 13:41:40,I love this game so much. GG,Positif
Fahrus Ismail,5,2023-05-07 10:44:55,Remind me mw old time,Positif
i syahrawi,4,2023-05-05 22:55:58,jangan kebanyakan pay to win y,Positif
Dami Lauis,5,2023-05-03 08:14:08,Seru open world dan ga bosenin,Positif
reagan rumambi,5,2023-05-18 05:33:26,ROO terbaik dan well balance for f2p,Positif
Penjual Jujur,5,2023-05-07 12:48:19,"I love this game my love is adventure, story, freand, and character",Positif
Zul Rambe,1,2023-07-06 19:43:39,"No coment udah,berhenti main",Negatif
jono game,1,2023-04-27 00:54:00,"Bug in control movepad,server lv annoying...disapointed becouse i wait this game 3 year,and really2 disapointing...",Negatif
adriansyah iyan,3,2023-05-11 03:25:06,11 mei eror again can't login,
Dani Ariansyah,5,2023-05-02 06:38:11,"I like this game, so nostalgic",Positif
Cybersufi Hikaru,1,2023-05-06 13:50:03,"Everytime when i ""detach stuck"" i still got stuck and have to restart the game by close and opening the game from beginning",Negatif
si pus,1,2023-04-25 15:20:53,"Rejected by parties just by nation, eternal tower too hard to handle. Racist game 🖕",Negatif
Sumartono 75,5,2023-05-07 03:56:50,The game is already good but beg frame per second rate,Positif
Rabbit& Rabbit,1,2023-05-21 11:34:50,Server is to lag cant play if to lag fix it pls,Negatif
rensu renzhe,5,2023-04-27 19:24:23,Top game global ragnarok origin ...,Positif
dwi adhi purnomo,2,2023-05-11 17:11:59,"Pay To Win, Refine terlalu sulit fak",Negatif
Vivie Cute,5,2023-05-10 18:51:13,I need more card purple & mvp card,Positif
Om Fred,5,2023-05-14 00:56:26,"need a new server now, launch server 65",Positif
Daniel limanto Syafiran,1,2023-06-14 15:21:32,Full bug shity game same like ragnarok labyrimth,Negatif
Jokosarwo Damono,1,2023-05-16 09:27:03,"Bug nya keterlaluan, not recommended",Negatif
Rizky Bagus F,1,2023-05-21 10:21:23,"Bug mulu analognya woweeeeee benerin lah puhak dev, gw ksih b5 klo dh bner, thankss",Negatif
Alfiano Jonathan,5,2023-05-22 06:49:35,Nice game like in pc maybe better,Positif
Ariska Dwi.S,5,2023-04-28 03:46:19,Please add pvp arena ranked mode,Positif
Christianus Natalis Kristanto,1,2023-04-30 09:30:22,Terlalu bangak bug sory q uninstall,Negatif
Yunendra Herlambang,5,2023-05-01 04:15:19,Game buat anak 90 an 👌👍👍,Positif
Surya Alamsyach,1,2023-05-07 14:17:01,"anomali jaringan. login ulang facebook, akun sebelumnya hilang. goodbye stupid game. i lost my account on lvl 63",Negatif
Majid Sahputra,5,2023-05-26 00:03:52,"Good game,and i like this game",Positif
The Crow,1,2023-06-07 15:37:47,I'm a little disappointed,Negatif
Oktavianus Teguh,5,2023-05-09 04:55:31,Bring back memories 🥰,Positif
Muhammad Hamzah Syafei,5,2023-04-30 18:12:13,Cukup suka in-game,Positif
MOCHAMMAD ZEIN,1,2023-06-15 05:15:35,"TOP 1,pay to win If you poor. Dont play this game. Tooo much bug. Bug every....where...... Nice....",Negatif
Duddy Rusandi,5,2023-05-08 05:20:06,It's fun and nice,Positif
Riyan Kendal,1,2023-05-12 05:10:30,Banyak bug bikin males,Negatif
Usman Permana,1,2023-04-27 05:39:13,GAME BURIKKK NGESTUCK MULU,Negatif
Jazzy Electone Surabaya,5,2023-05-15 10:42:33,Uapik wes pokoke topp,Positif
PK X Vysttt,5,2023-04-30 07:57:56,Sering stuck game nya,Positif
Dian Purnama,5,2023-06-06 06:02:45,Nostalgia main nih game,Positif
Saif Rahmadeo,5,2023-04-30 15:56:55,So far so good,Positif
yohanes chin,5,2023-05-20 23:32:41,well played i like this game,Positif
Ayu Soka,5,2023-05-23 05:01:16,Game nya seru banet,Positif
Franciska Setianti,5,2023-04-30 23:10:19,Please No Pay to Wij,Positif
Hit Em Up,5,2023-05-03 03:27:08,great game as always,Positif
gamsi 65,3,2023-04-29 11:35:54,Too many event,
Irawan Laksono,5,2023-05-17 16:45:41,Reborn top global,Positif
Richie Valentino,5,2023-05-03 17:11:13,Kostumee IM coming,Positif
Yamaraja firzatullah,3,2023-05-07 05:25:15,Banya bug dan crash,
Yusuf Z.F,5,2023-05-03 23:33:45,Give me skin,Positif
Kylie Family,1,2023-04-25 10:24:21,Msh bnyak bugs,Negatif
Aditya Widya,5,2023-04-28 15:08:37,Really good game,Positif
Fauzi fajrian,5,2023-05-25 22:10:15,Kerennnnn i love this game,Positif
Putri Anjani,5,2023-06-06 00:56:41,best series ever,Positif
Fernandez samuel,3,2023-05-06 03:54:04,Ok game ny,
Riki Mbx,5,2023-05-09 10:50:12,Go go adventure,Positif
Sung JinWoo,5,2023-05-03 00:43:56,I lovr it,Positif
kent martine,1,2023-05-05 17:49:01,Game gacha kontoll,Negatif
Hafiz Hibatullah,1,2023-04-27 13:38:44,Ngestuck di loding apdate,Negatif
Jalidong 69,5,2023-05-15 13:04:00,Game ini game bagus,Positif
amadheatzu,5,2023-04-26 02:48:31,Tester dl guys,Positif
Tibob Maharpati,5,2023-05-19 20:57:56,Nice amazing game,Positif
Iramabudidaya Bekasi,5,2023-05-03 07:22:44,Nice play game,Positif
Ahmad Abdul Rokhim,5,2023-05-14 03:10:30,Sejauh ini nice game,Positif
Frost Tenkuryu,5,2023-04-30 20:09:30,Nostalgia game from i starting i play this game,Positif
juanda siswanto,1,2023-05-08 07:10:52,Petnarok.. Sakitan pet daripada char..,Negatif
adli fams,5,2023-05-09 18:28:46,"Mantap, seru !",Positif
Andika Akbar,4,2023-05-07 14:32:35,Ping so bad!!,Positif
Bii Han,1,2023-05-14 05:44:50,"This game still has a lot of very stupid bugs, like the ui button that often gets lost. please fix them as soon as possible!!!",Negatif
Affan,5,2023-04-28 16:23:04,Good game!,Positif
Sinbad not bad,1,2023-06-22 17:34:29,"NERF MONK. PLEASE! They can one hit and then hard to catch, pls nerf their escape skill I said nerf monk, but u buff him instead!",Negatif
Harisman Candra,5,2023-05-16 08:46:24,INFO CHIP...!!!,Positif
Hafiz Izamfahreza,5,2023-04-30 22:01:03,Sangat seru👍,Positif
andy rakhmadhani,5,2023-04-26 12:58:10,sering lag.,Positif
deny salwa,5,2023-05-17 12:31:42,Mantap...seru,Positif
RDK'S Project - Rendy Abhie,1,2023-05-21 22:32:42,"No Luck here... everythings about gacha is bad luck... maybe its time to uninstal. Good bye R.O, thanks for two month without Smile on my face.",Negatif
Jallualam2,1,2023-04-27 05:05:50,Bngst bugke akeh nemen.....sumpah dadi ora iso maen...as. yakin ape anyar apa lawas tekan mbesok tetep bugge akeh ojo main yakin nyesell...😡😡😡,Negatif
Michael maximilion,5,2023-05-02 19:52:18,cukup ok,Positif
Yuken,4,2023-05-06 02:35:59,"best experience, and The extensive feature map is also quite complete, but please reduce it again for game size experience in playing and rendering so that all cellphones are suitable for playing this story game and interesting quests.😊",Positif
Rizky Putra Gusri,1,2023-04-27 00:17:07,Banyak bug,Negatif
Hidayatus sholihin,1,2023-05-06 15:10:15,Sering eror,Negatif
Kisan Noegroho,1,2023-05-11 11:15:04,Selalu disconnected,Negatif
UT Purwantoro,1,2023-06-10 05:22:18,Trash game,Negatif
Febri Fahrizal Al azami,1,2023-07-03 00:49:28,Mending ROX,Negatif
SixSeven ID,5,2023-04-28 02:48:32,Good game,Positif
SendalPutus Sihotang,4,2023-05-22 00:40:56,Nah!,Positif
koyo UNAA,5,2023-05-01 03:24:52,Boleh laaa,Positif
Ambara Ambara,5,2023-05-26 07:07:34,Boleh lah,Positif
Ridwan Anwar,5,2023-05-15 06:02:51,Hamood hamood,Positif
Muhammad Fikri,5,2023-04-29 16:09:58,Kostum langka,Positif
jimmy vay kacaribu,5,2023-05-03 03:18:52,mantap bgt,Positif
Fahrul rozy Bagaskara,5,2023-04-26 15:49:46,Good game,Positif
Hamtaro Tar,5,2023-05-09 07:22:25,God game,Positif
Rio Irsyad,5,2023-05-01 11:29:51,Love it,Positif
Randy Dagucy,5,2023-05-11 07:43:40,Ok ok,Positif
Arya Cell,4,2023-04-29 14:09:31,Sangat senang,Positif
Erwin Santana,5,2023-05-10 15:37:38,Good gameeee,Positif
Bonifasius Dani,5,2023-05-21 02:50:31,Sangat bagus,Positif
Raden Abadi,5,2023-05-08 19:08:29,Good game,Positif
Nauval Radhitya,5,2023-05-07 07:28:28,Good game,Positif
smala chanel 93,5,2023-04-28 08:32:19,Seru seruu,Positif
Risky Ismiaji,5,2023-05-03 16:09:57,Memories game,Positif
Lisna Waty,4,2023-05-23 12:55:49,Kerja bagus,Positif
rama aloy,5,2023-05-16 13:04:35,Error login,Positif
rizki simanjuntak,5,2023-04-29 08:27:13,gg gaming,Positif
Yusuf R p,5,2023-05-22 00:37:27,Puas keren,Positif
dyllan djoddie,4,2023-05-07 00:54:43,Hmm okay,Positif
Lea Noveranza,5,2023-05-07 07:53:16,Oke lah,Positif
Raditya Airlangga,5,2023-05-12 16:28:33,Good asf,Positif
windu budiyanto,5,2023-05-03 02:26:31,nice game,Positif
Michael Anthony,5,2023-05-01 03:06:49,Game bgus,Positif
Lintang Rizky Jiwandana,5,2023-05-06 10:28:30,Good game,Positif
Love Forever,5,2023-05-18 14:17:01,Tes dlu,Positif
Febriansyah,3,2023-05-07 04:08:12,Banyak bug,
Ridho Rahmatullah,5,2023-05-23 05:10:23,Keren nostalgia,Positif
Fikri Fajar Bahari,5,2023-05-19 23:57:35,Niceee game,Positif
Giandy R.M.,5,2023-04-25 14:24:52,Very nostalgic,Positif
Hery Tanjung,5,2023-04-29 05:16:40,Nice game,Positif
LIANA GACHA LIFE,5,2023-05-12 23:37:10,Nice game,Positif
Irfan Hidayat,5,2023-05-07 08:48:49,Costum langka,Positif
Ardy Pawawo,5,2023-05-19 10:07:27,Dah kan,Positif
Idha Bagus Prihantono,5,2023-05-01 14:01:53,Gameplay ok,Positif
Abele Jonathan,5,2023-05-06 09:33:05,Nice game,Positif
RDO _01,5,2023-05-06 02:24:28,Good banget,Positif
Nothing •,4,2023-05-09 19:48:00,full of bug,Positif
IWynYuda KusumaAdnya,4,2023-04-28 22:17:29,Sedikit paham,Positif
SAIFULLAH,5,2023-05-13 06:48:26,keren banget,Positif
rus yandi,5,2023-05-12 09:25:39,Game asik,Positif
Hendra Setiawan,5,2023-05-04 02:13:01,Nice game,Positif
Michael Andrew,4,2023-05-03 00:20:13,fun game,Positif
Naufal Abdurrahman,5,2023-05-04 15:24:59,Gg guys,Positif
Adhe Syaputra,5,2023-05-11 12:35:43,Mantap jiwa,Positif
Alit Nur Ikhsan,5,2023-04-28 08:45:46,Nice game,Positif
Anzar Zain,5,2023-04-30 02:08:20,Keren slurrr,Positif
Tony Alfianto,5,2023-05-12 14:04:25,Good Game,Positif
rio aldego,5,2023-05-06 14:08:52,Good game,Positif
Pudik,5,2023-05-22 00:45:48,MANTAP BANGET,Positif
Fajar Nurrohman,5,2023-05-01 15:57:49,Good game,Positif
hey mike,5,2023-05-03 18:23:39,good game,Positif
Bayu Fajar,5,2023-05-14 05:39:27,Good banget,Positif
Dani Hamzani,5,2023-05-17 11:23:54,Good game,Positif
Rus Miayati,5,2023-05-09 13:24:17,Gg geming,Positif
Muchindra Purnomo,5,2023-04-27 19:20:04,Good game,Positif
yoni kinanda,5,2023-05-14 13:33:29,Good game,Positif
Astari Cahyani Putri,5,2023-05-11 14:43:04,Mantap keren,Positif
Indra Juliberta,5,2023-05-03 06:05:16,Good game,Positif
Handrian Cahaya,5,2023-05-14 01:13:38,Okeh sih,Positif
MAURIS,5,2023-04-28 17:32:51,Seru bro,Positif
Gunawan Lius,5,2023-05-21 05:32:30,Good goodgood,Positif
Wawan Jack,5,2023-05-17 03:29:13,seru lh,Positif
Volcom Stone,5,2023-05-05 09:25:32,Good game,Positif
Dhaka Partamana,5,2023-04-28 23:26:39,Nice game,Positif
yulinar adhi,5,2023-05-13 12:03:03,Nice gameplay,Positif
Naufal DRosyifada,5,2023-04-30 23:50:44,Nice game,Positif
cakra buana,5,2023-05-14 05:21:13,Good game,Positif
Febry prastiya,4,2023-04-30 06:00:11,Nice game,Positif
Wahyu Craft,5,2023-04-29 14:20:24,Mantap slurrr,Positif
Aldi SUBEKTI,5,2023-05-06 22:47:48,Love the game,Positif
Louis Wirduna,5,2023-05-15 04:01:06,Good Game,Positif
Krisna Prabayudha Sultoni,5,2023-05-15 22:30:57,Bagus banget,Positif
Mhd.Abqari Ajmal,5,2023-05-01 05:40:36,Nice game,Positif
Fernando Apriyansyah,4,2023-05-01 01:44:11,Good game,Positif
raka mikey,5,2023-05-01 04:13:54,Good game,Positif
Farhan -_-,5,2023-04-30 06:55:00,Bagus banget,Positif
Annisa Nur Rahma M.,5,2023-04-27 06:48:48,Nostalgia~,Positif
Steffania Puspa,5,2023-05-20 04:50:48,sempurna 🥰,Positif
Htg Hartanto Tanto Tnt Gulo Gl,5,2023-05-05 22:29:36,Bagus :),Positif
Pemain Noob,5,2023-05-11 06:02:36,Mantap..,Positif
Mualimi Muntaha,5,2023-05-05 12:36:00,Goooddd 👌👌👌,Positif
Dimas Herdiansyah,5,2023-04-30 03:55:08,Mantap...,Positif
8090_Ferdy Shihab Maulana,5,2023-05-02 19:19:40,😭😭🥰,Positif
Muhammad Ihsan,5,2023-04-29 05:00:05,Bagus...,Positif
David Christoper,5,2023-05-08 13:48:51,Ok,Positif
Agung Aryaduta,5,2023-05-05 02:17:50,Kereeeeenn,Positif
Boss Takiya,5,2023-05-11 14:58:46,good,Positif
Devin Teo,5,2023-05-01 07:24:26,Nostagia,Positif
rivqy cahya,5,2023-05-01 00:21:42,Seru,Positif
Vino Deh,5,2023-05-21 01:30:03,mantabbbbbbb,Positif
Andhika Riferio,5,2023-05-01 16:35:40,Keren,Positif
Cahyo Nugroho,5,2023-06-10 03:06:47,Okey,Positif
Willy Tan,5,2023-05-25 09:56:13,Keren,Positif
Ghin Muhajirin,5,2023-05-16 02:33:59,Mantaap,Positif
Kori Nanda,5,2023-04-29 06:54:16,Mantappp,Positif
Kodok Jongkok,5,2023-04-28 17:37:51,wow,Positif
cungurcung,5,2023-05-01 12:20:50,menghibur,Positif
Vie studio Jogja,5,2023-05-24 03:31:19,hehehe,Positif
Surya Abdanirando,5,2023-04-27 23:20:42,Nice,Positif
Riyan Hafrienda,5,2023-04-28 13:07:51,Seru,Positif
Jelly Gamming,5,2023-04-29 19:15:47,Good,Positif
rama arif,5,2023-04-29 06:48:22,Kuereeee,Positif
Muhammad Bilal,5,2023-06-05 09:53:26,Nice,Positif
Ramadhan Prasetyo,5,2023-04-28 22:39:54,Good,Positif
Reyhan Arieka Pratama,5,2023-05-06 09:15:05,Memorable,Positif
Zangki Eko,5,2023-05-05 05:48:41,good,Positif
jhow natz,5,2023-04-27 05:54:17,good,Positif
Ajie Mhaa,5,2023-06-23 01:59:02,Gg,Positif
Maya Sandi,5,2023-05-03 19:29:02,mantap,Positif
Unggun Sukmana,5,2023-04-28 10:06:53,Mantaaap,Positif
christian dwi sofyan,5,2023-05-25 13:12:37,Mayan,Positif
Ikhsan Pahriadi,5,2023-05-08 06:23:19,rekomen,Positif
25 NRENDRA SINAWUNG JATI,5,2023-04-29 22:03:16,Jos,Positif
Azzaam khairry a.,5,2023-04-28 07:51:41,bolelah,Positif
Rizky Dwi Cahyo,5,2023-05-10 16:31:51,Mantap,Positif
Iqbal Ruhiyat,5,2023-04-27 14:19:39,Nostalgia,Positif
Danz Ajah,5,2023-05-15 23:40:07,Keren,Positif
Royal MCTZ,5,2023-05-16 10:13:31,Mantap,Positif
Feri Febriyanto,5,2023-05-04 05:04:46,Bagus,Positif
Firman Setiawan,5,2023-04-28 19:27:38,Good,Positif
talita akifah,5,2023-05-10 13:56:38,Bagus,Positif
hendy yudhis,5,2023-05-26 03:43:18,jos,Positif
Rizki Aulia Hakim,5,2023-04-30 08:40:17,Bagus,Positif
Ilham Hakiki,5,2023-05-22 16:03:08,Gg,Positif
Dwi indra,5,2023-05-01 05:44:54,Ok,Positif
Mr Direktur,5,2023-04-26 08:12:22,Mantap,Positif
sandy febri,5,2023-05-23 08:39:41,Nice,Positif
Ghost乂乂Town,5,2023-05-10 20:37:13,Ok,Positif
agung prabowo,5,2023-04-28 16:36:34,jos,Positif
Dhani Syafreal,5,2023-05-13 12:25:19,Good,Positif
Fauzan Berita,5,2023-05-02 03:24:32,Mantap,Positif
Ibnu Khusaeni,5,2023-05-15 23:54:27,Gg,Positif
Rafael Dimas Kristyawan,5,2023-05-16 05:26:42,keren,Positif
Frasutiawan Skom,5,2023-05-21 02:23:39,Ok,Positif
Bagus aji Pangestu,5,2023-05-01 23:19:38,Mantab,Positif
ANIME 098,5,2023-05-25 16:15:04,Ok,Positif
Guntur Biznet,5,2023-05-07 10:37:28,terbaik,Positif
Game Firjan4,5,2023-05-04 15:25:45,wokeee,Positif
ALVINO ur,5,2023-05-08 13:32:05,GG,Positif
Rio Setyo,5,2023-08-24 23:28:31,Jos,Positif
